brand,model,years,variant,price_usd,battery_capacity_kwh,range_miles,charging_speed_kw,horsepower,torque_nm,drive_type,seating_capacity,body_type,weight_kg,safety_rating,country,segment,annual_sales
Volkswagen,ID.5,2024,Performance,68349,94,323,233,734,637,RWD,7,Hatchback,1694,4,Germany,Premium,238867
Volkswagen,ID.4,2023,Long Range,49538,83,278,129,439,385,RWD,7,Coupe,1650,5,Germany,Mid-range,250021
Mercedes,EQG,2025,Long Range,111629,85,274,138,601,537,AWD,5,SUV,1944,4,Germany,Luxury,76984
GM/Chevrolet,Bolt EUV,2026,Long Range,54836,110,385,130,636,600,AWD,5,Hatchback,1600,5,US,Mid-range,17331
Ford,F-150 Lightning,2025,Base,34802,48,150,102,265,208,AWD,4,Truck,2056,4,US,Budget,51835
Tesla,Model Y,2022,Standard,93506,60,206,272,695,611,RWD,5,Van,1646,5,US,Premium,464918
Volkswagen,ID.4,2024,Standard,79224,48,164,80,891,780,FWD,5,SUV,2091,5,Germany,Premium,219453
Hyundai,Kona Electric,2025,Long Range,43460,84,302,89,448,378,FWD,5,Truck,2699,5,South Korea,Mid-range,114002
Tesla,Model X,2021,Premium,100895,85,304,289,727,655,RWD,7,SUV,1686,5,US,Luxury,201220
BYD,Dolphin,2026,Performance,31398,101,352,227,296,289,AWD,5,Hatchback,1500,5,China,Budget,240918
GM/Chevrolet,Blazer EV,2024,Long Range,85774,106,388,78,1000,904,AWD,5,Van,1666,4,US,Premium,22091
Tesla,Model 3,2023,Performance,53096,114,404,310,298,243,RWD,7,Van,1503,4,US,Mid-range,123687
Hyundai,Ioniq 5,2023,Base,40064,83,298,123,373,388,FWD,5,Van,1526,5,South Korea,Mid-range,95016
BYD,Seagull,2023,Base,72566,44,153,127,799,748,RWD,7,Hatchback,1591,5,China,Premium,193019
Tesla,Model S,2023,Premium,90489,67,227,271,650,559,AWD,5,Van,1535,4,US,Premium,231411
BYD,Yuan Plus,2026,Premium,58741,43,166,147,609,553,RWD,5,Sedan,1654,5,China,Mid-range,193352
Lucid,Gravity,2025,Performance,166389,76,281,208,740,654,AWD,5,Van,1555,5,US,Luxury,27265
Ford,E-Transit,2022,Performance,72684,74,253,218,871,801,AWD,7,Coupe,1539,4,US,Premium,25267
Toyota,bZ4X,2021,Performance,93899,117,375,200,1000,920,AWD,7,Coupe,1520,5,Japan,Premium,29112
Hyundai,Ioniq 6,2023,Long Range,79421,79,250,81,981,917,FWD,7,Van,1500,5,South Korea,Premium,120050
Tesla,Model 3,2022,Premium,78038,60,219,334,544,487,AWD,7,Coupe,1704,3,US,Premium,156841
Kia,Niro EV,2026,Performance,89457,107,392,226,1000,879,RWD,7,Van,1577,4,South Korea,Premium,55244
Volkswagen,ID.3,2020,Long Range,81317,78,298,146,894,772,RWD,7,Truck,2388,4,Germany,Premium,205086
Mercedes,GLE EV,2021,Long Range,133886,109,379,138,810,741,AWD,5,Van,1500,4,Germany,Luxury,61011
Tesla,Model 3,2026,Premium,123396,66,201,236,904,801,AWD,5,Coupe,1684,4,US,Luxury,179193
Hyundai,Kona Electric,2023,Long Range,89541,95,330,131,1000,880,RWD,7,SUV,1987,5,South Korea,Premium,122583
Tesla,Model S,2025,Base,30387,47,183,294,199,200,FWD,5,Hatchback,1500,5,US,Budget,225676
BYD,Atto 3,2024,Standard,21708,57,176,141,199,213,AWD,5,Hatchback,1776,4,China,Budget,240735
GM/Chevrolet,Bolt EV,2024,Premium,52233,42,150,134,623,597,RWD,5,Van,1529,4,US,Mid-range,17461
Hyundai,Ioniq,2025,Premium,78179,79,290,54,1000,852,AWD,5,SUV,2435,5,South Korea,Premium,93827
Volkswagen,ID.5,2025,Base,32609,54,178,63,218,243,FWD,5,Truck,2358,3,Germany,Budget,223686
Volkswagen,ID. Aero,2024,Standard,64647,71,219,52,656,529,FWD,5,Hatchback,1566,4,Germany,Mid-range,229331
Hyundai,Kona Electric,2026,Standard,40896,85,286,57,339,284,RWD,7,Truck,2639,4,South Korea,Mid-range,60452
Ford,E-Transit,2024,Performance,99172,96,340,150,1000,919,AWD,5,SUV,2017,5,US,Premium,55818
Audi,Q6 e-tron,2025,Standard,97078,53,197,134,714,605,AWD,7,Hatchback,1677,5,Germany,Premium,69050
Toyota,bZ4X,2025,Long Range,75339,87,325,141,939,924,RWD,5,Hatchback,1541,5,Japan,Premium,12682
Ford,Mustang Mach-E,2025,Performance,72825,95,347,161,915,803,RWD,5,Van,1939,3,US,Premium,45964
BYD,Atto 3,2025,Long Range,26098,99,367,57,270,217,AWD,5,Truck,2861,5,China,Budget,233286
BMW,i3,2023,Base,89087,80,279,116,643,655,RWD,7,Truck,2730,4,Germany,Premium,63501
Volkswagen,ID.5,2026,Performance,72231,115,387,231,746,695,AWD,5,Sedan,1564,4,Germany,Premium,241869
BYD,Leaf 50X,2022,Long Range,80180,87,329,52,857,747,AWD,5,Truck,2565,5,China,Premium,170493
Mercedes,EQS,2023,Premium,111693,45,154,66,636,581,AWD,5,Hatchback,1500,4,Germany,Luxury,72096
Tesla,Model S,2026,Base,119620,41,150,231,850,762,FWD,5,Van,1667,4,US,Luxury,186324
Audi,Q4 e-tron,2025,Standard,63113,44,150,135,322,241,RWD,5,Van,1501,4,Germany,Mid-range,79880
Hyundai,i30,2026,Premium,83200,50,161,53,1000,924,AWD,5,Sedan,1500,3,South Korea,Premium,92496
BMW,iX,2023,Long Range,130325,105,370,58,1000,885,AWD,5,Sedan,1679,5,Germany,Luxury,62481
BMW,i5,2024,Premium,92379,51,150,92,781,690,AWD,7,Truck,2455,5,Germany,Premium,64158
Audi,Q4 e-tron,2025,Premium,154475,70,246,133,1000,879,AWD,5,Sedan,1646,5,Germany,Luxury,20728
BMW,i5,2024,Standard,78677,80,292,143,489,453,RWD,5,Hatchback,1501,5,Germany,Premium,28903
Kia,EV9,2021,Long Range,56384,78,294,107,689,647,FWD,5,SUV,1920,5,South Korea,Mid-range,85632
Tesla,Model Y,2025,Performance,51114,78,274,222,299,241,RWD,7,SUV,2000,5,US,Mid-range,484952
Hyundai,Ioniq 6,2024,Performance,44088,82,270,232,402,391,RWD,5,Hatchback,1685,3,South Korea,Mid-range,119102
Tesla,Model 3,2023,Premium,98229,83,290,268,730,668,RWD,7,Sedan,1500,4,US,Premium,151125
GM/Chevrolet,Equinox EV,2026,Performance,71801,84,304,228,950,836,AWD,7,SUV,1829,4,US,Premium,4745
Hyundai,Ioniq 6,2024,Standard,63405,72,253,89,777,662,RWD,7,Sedan,1532,5,South Korea,Mid-range,79234
BMW,i3,2023,Premium,126296,69,238,101,1000,891,RWD,5,Truck,2766,4,Germany,Luxury,27018
Tesla,Model S,2024,Long Range,91117,101,364,271,639,640,RWD,7,Hatchback,1500,4,US,Premium,174122
Tesla,Cybertruck,2026,Standard,39888,83,277,297,260,259,AWD,5,Truck,2479,4,US,Mid-range,224642
GM/Chevrolet,Bolt EUV,2024,Premium,75461,78,275,103,1000,966,AWD,5,SUV,2063,4,US,Premium,10961
Tesla,Cybertruck,2023,Performance,182464,109,389,312,1000,870,AWD,5,Truck,2927,5,US,Luxury,202403
Tesla,Model X,2023,Premium,43481,65,217,246,236,223,RWD,5,SUV,1871,5,US,Mid-range,134257
Tesla,Model 3,2025,Base,70039,66,235,345,510,448,RWD,7,Sedan,1837,5,US,Premium,164008
Toyota,bZ4X,2024,Base,60317,48,165,128,659,620,RWD,7,Coupe,1500,4,Japan,Mid-range,23683
GM/Chevrolet,Bolt EV,2024,Standard,46965,62,204,58,566,525,AWD,7,Sedan,1530,5,US,Mid-range,15168
BYD,Dolphin,2021,Premium,107053,83,300,136,1000,856,AWD,7,Coupe,2029,3,China,Luxury,216609
BYD,Atto 3,2023,Base,73543,53,178,77,795,760,AWD,5,Hatchback,1839,5,China,Premium,164917
BYD,Qin,2025,Standard,52251,63,238,134,547,460,AWD,7,Van,1538,5,China,Mid-range,174435
Ford,Explorer EV,2025,Base,67753,59,237,62,734,686,FWD,5,Truck,2613,5,US,Premium,21665
BMW,i5,2025,Base,48714,45,161,91,178,200,FWD,5,Van,1633,4,Germany,Mid-range,75073
Tesla,Model X,2026,Base,31181,72,241,338,208,200,FWD,5,Van,1525,4,US,Budget,143060
Tesla,Model Y,2025,Long Range,68462,81,305,310,508,430,FWD,7,Coupe,1614,4,US,Premium,443244
Tesla,Model S,2023,Premium,51644,42,150,282,364,303,AWD,5,Truck,2333,5,US,Mid-range,247691
BMW,iX,2025,Standard,66273,70,263,101,418,412,AWD,5,Sedan,1554,4,Germany,Premium,66889
Ford,F-150 Lightning,2025,Standard,68958,70,262,66,719,687,AWD,4,Truck,2809,5,US,Premium,69276
BYD,Dolphin,2024,Standard,51238,52,185,123,593,509,FWD,5,Hatchback,1637,5,China,Mid-range,242985
Tesla,Model Y,2025,Base,114588,67,242,324,860,798,FWD,5,Coupe,1534,3,US,Luxury,458139
Tesla,Cybertruck,2024,Standard,43048,78,305,285,283,238,FWD,7,Truck,2507,5,US,Mid-range,249983
Fisker,Ocean,2025,Premium,54042,70,254,62,343,288,RWD,5,Truck,2045,4,US,Mid-range,17793
BYD,Atto 3,2025,Premium,34873,64,236,58,380,328,AWD,7,Coupe,1500,4,China,Budget,145087
Ford,Explorer EV,2025,Standard,47275,65,242,149,415,361,FWD,5,Coupe,1509,3,US,Mid-range,20597
BMW,i4,2024,Long Range,69816,81,291,70,444,391,FWD,7,SUV,2056,4,Germany,Premium,42961
Volkswagen,ID.5,2025,Long Range,95116,83,275,136,1000,873,AWD,7,Sedan,1693,3,Germany,Premium,223250
BYD,Qin,2025,Premium,33846,52,171,126,348,349,FWD,5,Truck,2279,5,China,Budget,220677
Tesla,Cybertruck,2025,Premium,98891,79,301,270,712,623,FWD,5,Truck,2642,4,US,Premium,113008
Kia,Picanto EV,2020,Performance,51182,115,444,158,509,422,FWD,7,Van,1712,5,South Korea,Mid-range,106543
Ford,E-Transit,2023,Standard,53190,62,200,78,511,461,FWD,7,Hatchback,1682,4,US,Mid-range,73417
BMW,i5,2024,Base,73901,72,258,102,438,406,FWD,5,Coupe,1522,5,Germany,Premium,78616
Hyundai,Kona Electric,2023,Long Range,49377,106,348,77,509,436,FWD,7,Hatchback,1766,5,South Korea,Mid-range,113770
Tesla,Model 3,2025,Premium,129475,47,150,265,897,779,AWD,7,SUV,1856,4,US,Luxury,225901
Fisker,Ocean,2023,Base,81514,48,186,58,683,634,FWD,5,Hatchback,1690,4,US,Premium,16427
Ford,F-150 Lightning,2024,Base,33055,56,203,137,173,200,AWD,2,Truck,2425,5,US,Budget,77480
BYD,Dolphin,2024,Long Range,38278,88,282,142,343,313,RWD,5,Coupe,1685,5,China,Mid-range,237305
Polestar,3,2023,Long Range,77182,89,337,78,442,379,RWD,5,Hatchback,1500,5,Sweden,Premium,5412
Kia,Picanto EV,2025,Premium,80721,73,256,59,912,808,RWD,5,Hatchback,1503,3,South Korea,Premium,130227
Kia,EV6,2021,Premium,36093,42,150,106,254,233,AWD,5,SUV,2561,5,South Korea,Mid-range,73706
GM/Chevrolet,Equinox EV,2022,Performance,59494,72,270,162,761,683,FWD,5,SUV,1650,3,US,Mid-range,16751
Ford,Explorer EV,2023,Standard,38434,46,152,93,247,257,FWD,5,Truck,2667,4,US,Mid-range,31451
BMW,i3,2024,Performance,73301,110,367,196,489,443,FWD,7,Coupe,1547,5,Germany,Premium,50214
Tesla,Model Y,2025,Long Range,113868,87,301,251,826,761,AWD,7,Sedan,1500,4,US,Luxury,455459
BYD,Dolphin,2024,Premium,100526,85,300,125,1000,935,AWD,7,Hatchback,1569,4,China,Luxury,178707
Rivian,R3,2025,Base,78088,42,150,145,622,542,AWD,5,Hatchback,1769,3,US,Premium,26875
BYD,Qin,2025,Performance,101418,74,239,184,1000,942,AWD,5,Hatchback,1696,3,China,Luxury,115025
Volkswagen,ID.3,2023,Premium,99610,84,287,56,1000,862,AWD,7,Coupe,1973,4,Germany,Premium,245824
Volkswagen,ID.3,2025,Base,66621,53,196,125,710,644,AWD,5,Coupe,1570,5,Germany,Premium,206717
Volkswagen,ID.3,2021,Long Range,70655,88,317,84,711,644,FWD,7,Hatchback,1724,4,Germany,Premium,211095
Kia,Niro EV,2025,Performance,110499,108,407,182,1000,893,RWD,5,SUV,1849,4,South Korea,Luxury,55383
NIO,EL8,2025,Premium,104954,69,237,103,1000,879,AWD,7,Sedan,1974,5,China,Luxury,26944
BYD,Leaf 50X,2024,Long Range,42041,108,373,84,422,409,FWD,7,Truck,2360,3,China,Mid-range,120124
Tesla,Model S,2025,Long Range,120338,101,324,305,857,741,RWD,7,Truck,2561,4,US,Luxury,236717
Tesla,Model Y,2025,Long Range,147346,90,311,235,1000,893,AWD,5,Van,1709,5,US,Luxury,458246
Audi,e-tron GT,2025,Base,69716,73,250,74,400,342,AWD,5,SUV,1869,5,Germany,Premium,21802
BMW,i7,2025,Premium,88626,43,150,121,638,538,AWD,7,Coupe,1728,4,Germany,Premium,40644
BYD,Max,2022,Standard,68089,52,170,150,757,731,AWD,5,Hatchback,1668,4,China,Premium,201225
Ford,E-Transit,2024,Premium,97929,50,198,106,1000,928,RWD,7,SUV,2018,5,US,Premium,20102
Mercedes,EQE,2022,Long Range,118966,83,306,123,634,605,RWD,5,Hatchback,1668,4,Germany,Luxury,78467
Mercedes,GLE EV,2021,Performance,167761,110,367,161,1000,912,RWD,7,Hatchback,1571,5,Germany,Luxury,66576
Rivian,R3,2024,Performance,105997,77,274,218,1000,918,RWD,7,Hatchback,1630,5,US,Luxury,1509
BYD,Max,2023,Long Range,94065,96,342,104,1000,918,AWD,5,Hatchback,1679,5,China,Premium,117049
GM/Chevrolet,Equinox EV,2025,Long Range,58373,95,341,119,790,762,FWD,5,SUV,2173,5,US,Mid-range,5246
Hyundai,Ioniq 5,2025,Premium,64471,47,166,129,778,729,AWD,7,Sedan,1574,4,South Korea,Mid-range,90740
Mercedes,EQG,2022,Long Range,140187,90,340,104,842,758,FWD,5,Hatchback,1500,4,Germany,Luxury,31832
GM/Chevrolet,Silverado EV,2025,Premium,70759,83,278,111,1000,910,FWD,7,Coupe,1500,4,US,Premium,11923
Ford,Explorer EV,2025,Standard,57567,54,184,70,608,572,FWD,5,SUV,1896,4,US,Mid-range,64630
BMW,i5,2026,Long Range,125687,91,335,93,1000,891,AWD,5,Truck,2713,5,Germany,Luxury,50691
Tesla,Model S,2024,Performance,64261,117,433,323,402,369,FWD,5,Hatchback,1894,3,US,Mid-range,145470
Kia,Sportage EV,2023,Base,31014,44,167,136,200,200,AWD,5,SUV,2106,5,South Korea,Budget,68930
Polestar,3,2024,Standard,116528,76,282,77,886,811,AWD,5,Truck,2331,4,Sweden,Luxury,14704
NIO,EL6,2024,Performance,144157,93,331,164,1000,847,AWD,5,Hatchback,1500,5,China,Luxury,28598
Tesla,Model X,2024,Base,97305,41,150,342,732,658,FWD,7,Van,1545,3,US,Premium,135420
Tesla,Cybertruck,2021,Base,64614,50,175,219,429,370,RWD,5,Truck,2450,4,US,Mid-range,243316
Tesla,Model Y,2024,Premium,142240,46,166,246,1000,929,RWD,5,Truck,2813,5,US,Luxury,461025
GM/Chevrolet,Blazer EV,2023,Standard,45535,61,201,148,476,404,AWD,7,Sedan,1500,5,US,Mid-range,7422
Ford,F-150 Lightning,2024,Long Range,88744,80,265,70,1000,902,FWD,2,Truck,2611,5,US,Premium,63330
BYD,Dolphin,2021,Standard,36672,52,195,147,378,358,FWD,7,Truck,2585,4,China,Mid-range,112221
Hyundai,Ioniq 5,2025,Standard,37110,76,266,79,269,275,AWD,7,Hatchback,1594,5,South Korea,Mid-range,143597
Mercedes,EQE,2025,Performance,103655,80,307,202,574,523,RWD,7,Van,1865,4,Germany,Luxury,54248
GM/Chevrolet,Blazer EV,2024,Performance,41329,93,342,182,448,355,RWD,5,Hatchback,1818,5,US,Mid-range,18258
Kia,Picanto EV,2025,Base,28246,69,222,54,171,200,RWD,5,Sedan,1730,4,South Korea,Budget,75515
Kia,Niro EV,2025,Base,55056,81,274,100,541,502,RWD,7,Coupe,1500,4,South Korea,Mid-range,118841
Hyundai,Kona Electric,2024,Premium,69523,78,274,115,852,751,RWD,7,Hatchback,1807,4,South Korea,Premium,133082
BYD,Atto 3,2024,Long Range,25254,99,355,140,197,200,FWD,7,Van,1891,4,China,Budget,158999
Kia,Sportage EV,2022,Long Range,89448,97,328,73,1000,921,FWD,5,SUV,2041,5,South Korea,Premium,135902
BMW,iX,2025,Base,76099,68,221,150,535,453,FWD,5,SUV,1969,5,Germany,Premium,36766
Audi,Q4 e-tron,2024,Base,103667,66,243,142,742,633,FWD,5,Truck,2348,4,Germany,Luxury,59232
BMW,i4,2024,Standard,86675,62,204,146,640,578,FWD,5,Truck,2345,4,Germany,Premium,72572
GM/Chevrolet,Bolt EUV,2021,Standard,64474,78,293,136,834,769,FWD,5,Truck,2241,4,US,Mid-range,9147
Tesla,Cybertruck,2025,Base,55744,47,183,221,398,339,AWD,5,Truck,2748,4,US,Mid-range,237895
Hyundai,i30,2025,Performance,72353,87,289,157,921,811,RWD,5,Van,1868,3,South Korea,Premium,107166
Tesla,Model 3,2024,Performance,92847,75,265,226,653,618,RWD,5,Sedan,1500,3,US,Premium,187727
BYD,Dolphin,2025,Base,64953,79,299,136,769,669,AWD,7,Coupe,1563,5,China,Mid-range,246706
GM/Chevrolet,Equinox EV,2024,Base,32869,74,276,87,282,288,FWD,5,SUV,2125,3,US,Budget,10258
Volvo,C40 Recharge,2022,Base,46215,46,150,128,215,200,FWD,5,Hatchback,1790,5,Sweden,Mid-range,17974
Tesla,Model 3,2025,Premium,109716,73,254,269,761,696,AWD,7,Truck,2588,5,US,Luxury,176733
Volkswagen,ID.4,2022,Long Range,82795,103,345,104,931,861,AWD,7,Coupe,1581,4,Germany,Premium,263434
Ford,Mustang Mach-E,2026,Long Range,61925,108,354,77,651,587,FWD,7,Van,1684,4,US,Mid-range,37462
BYD,Leaf 50X,2025,Long Range,51480,85,320,51,596,507,AWD,5,Hatchback,1730,5,China,Mid-range,132415
Kia,Sportage EV,2026,Standard,75696,58,208,85,904,810,AWD,5,SUV,1910,4,South Korea,Premium,99994
GM/Chevrolet,Blazer EV,2023,Base,30573,55,208,114,222,209,AWD,7,Coupe,1561,4,US,Budget,13459
Kia,Sportage EV,2021,Performance,92297,119,403,219,1000,906,RWD,5,SUV,2329,5,South Korea,Premium,79309
Tesla,Model S,2023,Base,41460,54,191,277,277,278,RWD,5,Van,1500,4,US,Mid-range,119951
Volkswagen,ID.3,2025,Standard,53934,55,187,69,534,464,FWD,7,Sedan,1763,5,Germany,Mid-range,220093
Ford,Explorer EV,2024,Premium,86810,64,201,145,1000,931,AWD,7,Truck,2676,4,US,Premium,40976
Kia,EV9,2024,Performance,107670,101,345,248,1000,905,AWD,7,SUV,1870,5,South Korea,Luxury,128063
Tesla,Cybertruck,2025,Premium,113506,81,286,323,854,760,RWD,5,Truck,2737,4,US,Luxury,162101
GM/Chevrolet,Bolt EV,2024,Standard,37659,53,166,66,425,341,AWD,7,Sedan,1500,5,US,Mid-range,14766
Tesla,Cybertruck,2025,Long Range,118632,87,300,239,867,784,FWD,5,Truck,2731,5,US,Luxury,209669
GM/Chevrolet,Bolt EUV,2026,Premium,71451,77,267,102,979,856,AWD,7,Van,1633,5,US,Premium,1367
Tesla,Model S,2025,Base,66114,43,168,261,469,481,RWD,7,Sedan,1665,4,US,Premium,185813
Toyota,bZ4X,2022,Premium,46863,63,215,102,390,345,AWD,7,Sedan,1614,5,Japan,Mid-range,1920
Volkswagen,ID.3,2023,Performance,70445,91,338,177,775,702,FWD,7,Truck,2184,4,Germany,Premium,214221
BYD,Qin,2022,Long Range,77020,87,333,88,792,733,FWD,5,Van,1500,5,China,Premium,167490
Tesla,Model S,2025,Performance,169177,90,303,310,1000,898,RWD,7,SUV,2131,4,US,Luxury,130032
BYD,Atto 3,2025,Base,39604,75,266,101,525,432,AWD,5,Van,1754,5,China,Mid-range,195375
Audi,Q4 e-tron,2023,Base,48523,83,283,92,157,200,AWD,5,SUV,2208,5,Germany,Mid-range,57366
Xiaomi,SU7,2021,Long Range,49222,80,266,105,353,314,AWD,5,Hatchback,1717,5,China,Mid-range,23659
Volkswagen,ID.3,2023,Premium,57817,40,167,89,536,511,AWD,5,Truck,2281,5,Germany,Mid-range,227778
Volkswagen,ID. Buzz,2020,Standard,72241,60,178,100,750,689,FWD,5,Sedan,1734,4,Germany,Premium,255858
GM/Chevrolet,Equinox EV,2022,Premium,82968,75,253,146,1000,913,AWD,7,SUV,2053,4,US,Premium,7825
Audi,e-tron,2023,Long Range,82136,78,272,71,456,415,AWD,5,Sedan,1600,4,Germany,Premium,56851
Kia,EV9,2020,Base,33055,58,200,83,176,200,AWD,7,SUV,2035,4,South Korea,Budget,139463
Volkswagen,ID.4,2022,Performance,97373,74,240,226,1000,878,AWD,5,Sedan,1616,4,Germany,Premium,246097
Volkswagen,ID.3,2024,Long Range,62606,101,370,105,640,593,RWD,5,Coupe,1892,4,Germany,Mid-range,233529
GM/Chevrolet,Silverado EV,2024,Premium,80872,63,196,135,1000,911,AWD,5,Hatchback,1778,3,US,Premium,24840
Tesla,Model 3,2025,Standard,27830,73,249,215,169,200,RWD,7,Van,1500,4,US,Budget,110913
BMW,i3,2025,Standard,104402,73,250,133,879,791,RWD,5,Coupe,1612,5,Germany,Luxury,64517
Volkswagen,ID.3,2026,Performance,77435,113,381,202,813,732,RWD,5,Sedan,1972,5,Germany,Premium,250773
Ford,F-150 Lightning,2025,Performance,55790,103,355,158,526,443,AWD,2,Truck,2494,3,US,Mid-range,58686
Tesla,Model Y,2026,Long Range,43501,92,328,316,282,240,FWD,7,Hatchback,1575,4,US,Mid-range,417203
Kia,EV9,2024,Premium,73063,55,176,114,826,792,RWD,7,SUV,1899,5,South Korea,Premium,143775
Hyundai,Ioniq 5,2022,Standard,34455,43,150,86,227,212,AWD,5,Van,1606,5,South Korea,Budget,120724
BMW,i3,2024,Performance,123236,117,428,188,1000,922,AWD,7,Truck,2571,5,Germany,Luxury,49531
Tesla,Cybertruck,2024,Premium,117989,65,250,316,846,761,FWD,5,Truck,2492,4,US,Luxury,117423
Kia,Niro EV,2024,Standard,39013,67,235,97,263,250,RWD,7,Van,1500,4,South Korea,Mid-range,124150
Kia,Picanto EV,2024,Long Range,50328,107,389,138,491,455,RWD,5,Hatchback,1655,4,South Korea,Mid-range,79174
Kia,Picanto EV,2025,Base,48935,67,228,121,439,379,FWD,7,Coupe,1500,5,South Korea,Mid-range,106640
Kia,Sportage EV,2025,Premium,89201,62,211,64,1000,893,AWD,7,SUV,2168,4,South Korea,Premium,55676
BMW,iX,2025,Long Range,133417,100,348,95,1000,946,RWD,7,Van,1852,4,Germany,Luxury,53580
Ford,Explorer EV,2025,Performance,63491,108,370,240,712,688,RWD,5,Sedan,1500,4,US,Mid-range,37708
BYD,Leaf 50X,2025,Premium,109496,62,209,110,1000,906,RWD,7,Hatchback,1641,4,China,Luxury,180168
Mercedes,EQE,2023,Standard,112178,68,236,116,598,509,RWD,7,Van,1500,4,Germany,Luxury,38676
Hyundai,Ioniq 6,2022,Premium,45588,54,175,86,446,421,AWD,5,Truck,2462,4,South Korea,Mid-range,103603
Tesla,Model Y,2022,Long Range,79776,95,332,311,586,542,FWD,5,Truck,2482,3,US,Premium,488350
Tesla,Model X,2024,Performance,138879,102,358,284,1000,899,AWD,5,Sedan,1500,4,US,Luxury,187901
BYD,Qin,2021,Premium,78314,76,270,72,953,926,AWD,5,Sedan,1856,4,China,Premium,235914
Ford,E-Transit,2024,Standard,81564,82,294,78,942,877,AWD,5,Van,1521,5,US,Premium,70445
GM/Chevrolet,Silverado EV,2025,Base,62818,74,282,143,828,701,RWD,7,Hatchback,1500,5,US,Mid-range,4921
Ford,Explorer EV,2026,Premium,99668,62,220,126,1000,983,RWD,5,Sedan,1528,5,US,Premium,21835
Hyundai,i30,2023,Standard,33062,79,266,68,260,262,AWD,5,Van,1627,5,South Korea,Budget,88310
Volkswagen,ID.3,2025,Performance,46782,118,405,196,384,393,RWD,5,Truck,2545,5,Germany,Mid-range,268903
Tesla,Model S,2022,Standard,127541,49,186,350,905,847,RWD,5,Coupe,1500,3,US,Luxury,136670
BYD,Seagull,2024,Standard,53793,73,287,103,515,469,RWD,5,SUV,1740,4,China,Mid-range,246202
Volkswagen,ID. Buzz,2023,Performance,110995,77,250,178,1000,854,RWD,5,SUV,2041,5,Germany,Luxury,225518
Tesla,Model X,2022,Long Range,85292,102,332,214,551,472,FWD,7,Van,1585,5,US,Premium,146415
BYD,Seagull,2024,Standard,83644,77,285,55,928,833,FWD,5,Van,1686,5,China,Premium,218991
Kia,EV6,2025,Performance,117356,92,333,227,1000,877,AWD,5,Coupe,1599,4,South Korea,Luxury,136386
GM/Chevrolet,Silverado EV,2023,Performance,95648,112,409,226,1000,920,RWD,5,Truck,2567,4,US,Premium,20948
Xiaomi,SU7,2025,Base,55836,54,182,114,481,404,AWD,5,SUV,2092,4,China,Mid-range,22178
Rivian,R2,2025,Long Range,102187,81,292,93,1000,892,RWD,5,Hatchback,1603,5,US,Luxury,2112
BMW,i4,2025,Long Range,101732,99,360,121,853,812,FWD,5,Truck,2234,4,Germany,Luxury,41594
Volkswagen,ID. Aero,2023,Base,44659,73,219,131,326,304,FWD,5,Sedan,1726,5,Germany,Mid-range,256210
BMW,i3,2024,Premium,104798,47,162,74,916,795,AWD,7,Hatchback,1658,5,Germany,Luxury,26942
Ford,F-150 Lightning,2025,Premium,53246,43,171,70,543,481,RWD,2,Truck,2253,4,US,Mid-range,30016
Tesla,Model S,2025,Premium,176583,50,188,237,1000,901,RWD,5,SUV,1951,4,US,Luxury,199834
Volkswagen,ID.4,2023,Long Range,78654,94,350,76,818,716,FWD,7,Coupe,1665,5,Germany,Premium,204287
Mercedes,EQC,2024,Standard,113688,82,274,139,650,556,FWD,7,Van,1500,4,Germany,Luxury,59376
Volkswagen,ID.4,2024,Performance,61036,78,243,248,616,531,AWD,5,Coupe,1750,4,Germany,Mid-range,274419
Kia,EV6,2026,Performance,46823,98,366,152,473,442,RWD,5,Sedan,1581,3,South Korea,Mid-range,141318
Kia,Picanto EV,2022,Long Range,73622,94,291,142,852,746,FWD,5,SUV,1901,5,South Korea,Premium,128389
Tesla,Cybertruck,2026,Performance,70201,85,286,209,498,438,RWD,5,Truck,2486,5,US,Premium,166507
Volkswagen,ID. Aero,2025,Performance,86735,78,296,204,975,841,AWD,7,Van,1665,5,Germany,Premium,261533
BYD,Max,2024,Premium,105442,57,209,55,1000,896,AWD,7,Truck,2431,5,China,Luxury,226549
Tesla,Cybertruck,2025,Base,98106,50,172,224,674,592,AWD,5,Truck,2705,4,US,Premium,221459
Tesla,Model 3,2024,Premium,128470,76,268,264,913,812,RWD,7,Truck,2712,3,US,Luxury,244654
Mercedes,GLE EV,2025,Premium,92408,58,199,91,380,329,RWD,5,Sedan,1500,4,Germany,Premium,22464
